plan_curvature,profile_curvature,saga_wetness_index,catchment_area,relative_slope_position,channel_network_distance,elevation,li,co,cs,la,ni,nb,h_c,ca,sr
0.02891170978546142,0.04700883850455284,3.1356184482574463,4178.4560546875,0.29539889097213745,2.8331456184387207,362.9695129394531,8.456528663635254,6.791287422180176,0.6146162152290344,14.70755386352539,15.62827491760254,0.3542689085006714,1.1795036792755127,2.338071346282959,34.88908386230469
-0.0057564633898437,8.286061929538846e-4,6.752350330352783,736.03363037109375,0.04364513978362083,0.23811985552310944,364.9325256347656,6.472536563873291,6.472540855407715,0.47448164224624634,14.234150886535645,16.858640670776367,0.3631400763988495,1.1177291870117188,1.9175755977630615,33.26048278808594
0.00252022570930421,0.00127217266708612,6.025192737579346,123.59798431396484,0.04776481539011001,0.20715169608592987,366.2172546386719,6.138312339782715,6.839787006378174,0.48511648178100586,15.180641174316406,19.238792419433594,0.3813163638114929,1.1011348962783811,1.6207135915756226,29.592117309570312
3.917629364877939e-4,0.00105442991480231,5.330885410308838,11.001911163330078,0.06993914395570755,0.301626980304718,366.6054992675781,6.510794639587402,6.058984756469727,0.4716863632202149,13.897314071655272,16.033885955810547,0.4102545976638794,1.1277931928634644,1.212031364440918,28.032873153686523
-0.00132376432884484,0.00345092150382697,6.0177788734436035,82.72920227050781,0.05312579125165939,0.22735720872879028,366.98040771484375,5.63542366027832,6.074352264404297,0.42419931292533875,13.7053804397583,15.94850730895996,0.4159572720527649,1.0856311321258545,1.053848147392273,26.292165756225582
0.00120008224621415,-0.00199054554104805,7.441555500030518,389.8240051269531,0.02700294367969036,0.09602199494838716,367.6972961425781,6.4158501625061035,7.502079010009766,0.5251290798187256,14.92041015625,17.132715225219727,0.4047669768333435,1.1191717386245728,0.930603325366974,21.79526710510254
-0.00126802641898393,-4.4681827421300113e-4,6.480571269989014,17.634288787841797,0.04040653258562088,0.141682967543602,367.9826354980469,5.337983131408691,6.031608581542969,0.4403083920478821,13.752443313598633,15.227117538452148,0.39756542444229126,1.0820297002792358,0.9927576780319214,25.099788665771484
-0.0110189039260149,-0.07372225075960159,4.698590278625488,23581.830078125,0.08975788205862045,0.8455630540847778,360.8563232421875,6.831400394439697,7.364350318908691,0.7121485471725464,16.623336791992188,18.93647193908691,0.3311840295791626,1.209797501564026,3.5195722579956055,44.833683013916016
0.00511091202497482,-0.00330236833542585,6.207729339599609,285.1888122558594,0.04619560390710831,0.38339126110076904,362.1457214355469,6.546499252319336,7.447329521179199,0.6871431469917297,16.642492294311523,18.91636848449707,0.3011259138584137,1.2124438285827637,3.140143632888794,50.97218704223633
-1.2590478581842035e-4,0.0033299948554486,5.393612384796143,9.259469985961914,0.2631896436214447,0.9739168882369996,367.7331237792969,6.5165791511535645,8.66446304321289,0.7081397771835327,16.324472427368164,21.54511451721191,0.2920970320701599,1.2175849676132202,2.6514272689819336,47.27909469604492
-7.400511531159282e-4,-9.03490581549704e-4,5.245487689971924,16.24938201904297,0.16070564091205597,0.4457833766937256,368.18365478515625,7.317872524261475,8.479865074157715,0.6245089769363403,17.347471237182617,22.344207763671875,0.3717637062072754,1.1410682201385498,1.9734176397323608,31.13730239868164
2.9241383890621364e-4,-0.00150735187344253,7.959537506103516,1276.34228515625,0.02010059170424938,0.05373072624206543,368.203125,7.543155670166016,6.264808654785156,0.5247635245323181,14.555991172790527,16.557708740234375,0.42472779750823975,1.12979257106781,1.246422290802002,26.48276710510254
5.176865961402655e-4,-0.00281407893635332,7.998433113098144,1260.51806640625,0.05343766883015632,0.12421498447656631,369.01507568359375,5.447081089019775,5.1482744216918945,0.43776994943618774,13.277007102966309,14.605350494384766,0.4251452684402466,1.0933101177215576,0.9793702363967896,24.30780792236328
2.575860416982323e-4,1.6604548727627844e-4,5.935686111450195,12.563611030578612,0.0770137757062912,0.16014069318771362,369.5735778808594,5.219453811645508,5.583784580230713,0.440155029296875,13.90338897705078,15.105846405029297,0.4002816379070282,1.1021734476089478,0.9592976570129396,22.46799087524414
0.00138204533141106,0.01549966819584369,4.8232645988464355,75.32835388183594,0.13373969495296478,0.7705497145652771,364.915771484375,6.58915901184082,7.2203779220581055,0.6203852295875549,16.74563217163086,18.12819480895996,0.34512048959732056,1.1646727323532104,3.4889729022979736,44.965450286865234
0.0011346423998475,-0.01635975018143654,4.1446027755737305,41.58015060424805,0.08595642447471619,0.42308297753334045,365.0485229492187,5.809820652008057,6.3852105140686035,0.48049068450927734,13.75021266937256,16.307819366455078,0.35052987933158875,1.099147915840149,2.559622287750244,39.444923400878906
0.02321152575314045,0.0153438551351428,2.643709897994995,8.046398162841797,0.34449782967567444,1.738898992538452,366.9025573730469,5.140221118927002,6.686849594116211,0.4349484145641327,13.388280868530272,18.12458038330078,0.3200835585594177,1.081369400024414,2.422224521636963,40.38833236694336
0.01914221048355102,-0.02409619092941284,3.3172926902770996,2360.63134765625,0.21461451053619385,1.1798549890518188,365.9245910644531,6.404275894165039,7.890101432800293,0.6322038769721985,16.539264678955078,20.895828247070312,0.3495917022228241,1.1782371997833252,2.6013972759246826,39.28706359863281
-5.714530707336962e-4,-0.00133353669662028,6.988748550415039,121.15614318847656,0.03428047895431518,0.06330427527427673,369.2899169921875,7.653735160827637,6.621606349945068,0.5165824294090271,15.376286506652832,18.344478607177734,0.39718350768089294,1.134824514389038,1.8831284046173096,30.499465942382812
7.141472888179123e-4,0.00115167582407593,6.380002498626709,9.446359634399414,0.4175695478916168,0.466947078704834,371.057373046875,7.300502777099609,6.210683822631836,0.5235323309898376,13.534244537353516,15.20317840576172,0.3904182016849518,1.107343077659607,1.2286646366119385,26.56695556640625
-0.00496899802237749,-0.00321364495903253,5.961174011230469,223.3262939453125,0.1376674324274063,0.18261751532554624,371.11871337890625,4.394643783569336,6.342484474182129,0.44554856419563293,12.07054042816162,14.453682899475098,0.3683295249938965,1.0584447383880615,1.1969692707061768,26.11186408996582
0.00297382147982716,0.02249774895608425,4.745303153991699,41.15571594238281,0.12801402807235718,0.7155581116676331,365.18609619140625,5.674732685089111,5.025424003601074,0.5761562585830688,15.094075202941896,15.428935050964355,0.39388996362686157,1.145701289176941,2.5383174419403076,36.38002395629883
8.873565238900483e-4,-8.923186105675995e-4,7.239644527435303,254.34783935546875,0.03859420120716095,0.13989734649658203,366.7148132324219,7.16295051574707,7.320698261260986,0.5801293253898621,15.3312406539917,16.865819931030273,0.43639126420021057,1.1592857837677002,1.5188273191452026,24.835100173950195
9.787852177396417e-4,-0.00156711612362414,5.762017250061035,15.927815437316896,0.1053558960556984,0.23660734295845032,368.5030822753906,7.1559014320373535,7.499722957611084,0.5631971955299377,15.859807014465332,18.86362648010254,0.3808668553829193,1.1361886262893677,1.75888991355896,26.976160049438477
-0.00115868588909506,-0.03214267641305923,6.075091361999512,8347.77734375,0.07090242952108383,0.3992739021778106,365.605712890625,6.946248531341553,8.20518970489502,0.7077245712280273,17.412870407104492,21.031551361083984,0.3298867642879486,1.205955147743225,2.9644711017608643,46.000205993652344
6.438756245188415e-4,0.01057359110563993,4.6261305809021,1767.488525390625,0.1699705570936203,0.7772198915481567,367.6737976074219,6.878427028656006,7.698282718658447,0.6588645577430725,16.900300979614258,20.12730598449707,0.3423295021057129,1.1733222007751465,2.767063617706299,43.679256439208984
2.825557894539088e-4,0.01096179895102977,5.483564853668213,4.714604377746582,0.8681039214134216,1.0339033603668213,372.1822509765625,7.34263277053833,6.718155860900879,0.5596753358840942,14.108943939208984,15.24463176727295,0.35702216625213623,1.1602342128753662,1.8729557991027832,28.566606521606445
-8.338768384419382e-4,1.15463204565458e-4,5.621015548706055,24.145418167114254,0.5438436269760132,0.29660913348197937,373.0343627929687,5.7831034660339355,6.73178243637085,0.4520792067050934,13.045421600341797,15.176542282104492,0.3613824248313904,1.0964385271072388,1.7672425508499146,25.45707321166992
0.00504565518349409,0.02968163602054119,4.781336307525635,468.2486572265625,0.18651849031448364,1.0295301675796509,365.60308837890625,6.471948146820068,7.31910228729248,0.5201168656349182,15.757519721984863,17.053024291992188,0.4033880531787872,1.1354552507400513,1.8873211145401,27.390127182006836
-5.8187724789604545e-5,-0.00202795653603971,6.2492570877075195,52.69217300415039,0.03005618043243885,0.08213392645120621,367.6874084472656,6.896038055419922,7.520562171936035,0.5582436323165894,16.69194984436035,19.595176696777344,0.42739415168762207,1.141178846359253,1.0531375408172607,20.658935546875
-2.785113756544888e-4,-1.48211565829115e-5,7.120284557342529,138.41929626464844,0.18683519959449768,0.29471534490585327,369.44146728515625,6.863508224487305,7.203394412994385,0.4892849326133728,16.39678955078125,20.6370792388916,0.3891439139842987,1.0903936624526978,1.285860896110535,23.447294235229492
0.00200429116375744,0.01025995798408985,4.689489841461182,4.339652061462402,0.7291478514671326,0.7339950203895569,371.06793212890625,5.668598175048828,6.807372570037842,0.4331216216087342,16.369009017944336,20.798986434936523,0.32092857360839844,1.0772705078125,2.6229233741760254,40.2847900390625
0.0108978571370244,0.00640481943264603,3.9587903022766113,5.604189872741699,0.3072163760662079,1.0633529424667358,369.8622741699219,6.396039009094238,8.441425323486328,0.6441649198532104,18.251449584960938,20.89071273803711,0.2811107933521271,1.2178118228912354,3.150874137878418,51.38873291015625
0.00277608330361545,0.00412584701552987,5.3229217529296875,5.674571514129639,0.8373245000839233,0.469171404838562,373.05035400390625,6.811548709869385,5.559544086456299,0.5669207572937012,13.860461235046388,15.978009223937988,0.3232627809047699,1.1418302059173584,2.7289879322052,39.80360412597656
2.7810491155833006e-4,8.514164946973324e-4,5.86908483505249,8.208517074584961,0.3125692307949066,0.2603345811367035,373.3800048828125,6.990876197814941,6.722919940948486,0.6590412855148315,15.140663146972656,18.390844345092773,0.3580222427845001,1.187930941581726,2.509908437728882,32.73395919799805
-0.00962702371180057,0.00956774782389402,6.025001049041748,165.40318298339844,0.09729885309934616,0.4855414032936096,365.7964172363281,5.27894401550293,4.962060451507568,0.45130524039268494,12.1996431350708,15.587055206298828,0.3852100968360901,1.0719941854476929,1.1309231519699097,26.00314140319824
0.00191934686154127,0.00188615848310291,6.977519989013672,8.6887054443359375,0.1359986662864685,0.32138577103614807,368.4609680175781,6.410329341888428,6.496432781219482,0.44469714164733887,14.963944435119627,17.754844665527344,0.4043896794319153,1.1194963455200195,0.8589087128639221,22.08441162109375
0.00116924743633717,0.00137211976107209,6.902313709259033,21.333484649658203,0.2755802273750305,0.27803361415863037,370.2714538574219,6.398441791534424,6.252403736114502,0.46711137890815735,15.39595890045166,19.937725067138672,0.39382150769233704,1.099442481994629,0.985534369945526,22.080705642700195
-0.00385758676566183,0.0010068971896544,6.62056303024292,68.380828857421875,0.30192840099334717,0.2364736050367355,371.8495178222656,6.153687000274658,7.0126142501831055,0.4743022322654724,15.297090530395508,19.053647994995117,0.3564510643482208,1.1066054105758667,1.8809959888458252,25.85032844543457
5.549328052438796e-4,-1.088215140043758e-4,6.714478492736816,52.582820892333984,0.07276315242052078,0.1705189049243927,371.26068115234375,7.584857940673828,7.693233966827393,0.6860716938972473,15.87037181854248,20.00116920471191,0.3309958577156067,1.1997549533843994,2.653362512588501,36.21231460571289
0.00404395628720521,-0.00395986018702387,5.059382438659668,41.43620300292969,0.12750402092933655,0.3398059904575348,371.9556884765625,7.019543170928955,7.834512233734131,0.6596307754516602,15.412549018859863,20.669309616088867,0.3428923487663269,1.1935439109802246,2.7701008319854736,37.86982345581055
0.0036882518325001,0.00541425356641411,5.5520710945129395,19.536788940429688,0.5308395624160767,0.5037351846694946,375.0482177734375,7.578266143798828,7.989288330078125,0.7135735154151917,18.49285125732422,24.662744522094727,0.3675137460231781,1.1808184385299685,2.6805102825164795,36.18022918701172
-4.4523744145408273e-4,-0.01606916077435016,6.861705303192139,1522.1094970703125,0.02115264534950256,0.10743898153305054,365.165771484375,5.416885852813721,5.277233123779297,0.4914948046207428,11.690471649169922,15.572738647460938,0.3723142445087433,1.0712080001831057,0.9082295894622804,32.243080139160156
-4.5629680971615016e-4,6.73168629873544e-4,6.514072418212891,296.6943054199219,0.04378039017319679,0.09424062818288804,368.5633850097656,5.5986433029174805,5.069738388061523,0.5350504517555237,12.134116172790527,17.53430938720703,0.36745408177375793,1.0929745435714722,0.8343866467475891,30.19828414916992
-3.6183290649205446e-4,0.00145744427572935,5.233728408813477,16.53861427307129,0.5225439071655273,0.2224397212266922,371.3896179199219,5.51276969909668,5.638399124145508,0.5328580737113953,13.235629081726074,20.530027389526367,0.3659355342388153,1.089616060256958,0.8456544280052185,25.451847076416016
0.00134013453498482,0.00709668220952153,6.045159339904785,56.37955474853515,0.8629487156867981,0.5679365992546082,373.4266357421875,5.583733558654785,5.913614749908447,0.5307334661483765,14.20581340789795,16.702030181884766,0.39628666639328,1.1181632280349731,1.0939080715179443,19.106538772583008
-9.454969585931394e-6,9.01288294699043e-4,6.900737285614014,123.25051879882812,0.5336813926696777,0.07934392243623734,374.7123718261719,6.494244575500488,5.951495170593262,0.6577392816543579,14.64109992980957,16.408763885498047,0.4044705331325531,1.1281989812850952,1.6318621635437012,20.0960750579834
3.544942883308977e-4,1.6138239880092442e-4,6.416520118713379,24.94445037841797,0.29713255167007446,0.12555959820747375,375.51617431640625,6.997834205627441,7.723577976226807,0.5867074131965637,16.47028923034668,21.00054931640625,0.3909013867378235,1.1372231245040894,2.0532467365264893,25.144969940185547
6.808087346144021e-4,0.00114810734521597,5.527246475219727,7.427146434783936,0.4331047236919403,0.4134619235992432,375.9323425292969,8.13780689239502,7.370759963989258,0.6995139122009277,16.72635269165039,23.117616653442383,0.3797169327735901,1.1782456636428833,2.395383358001709,33.78297805786133
